old_path	new_path	reason
results/figures/separation_phase_coordination_writeback.md	results/figures/archive/writebacks/separation_phase_coordination_writeback.md	historical writeback artifact
results/figures/speaker_profile_case_scope_coordination_writeback.md	results/figures/archive/writebacks/speaker_profile_case_scope_coordination_writeback.md	historical writeback artifact
results/figures/speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave100_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave100_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave100_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave100_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave101_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave101_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave101_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave101_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave102_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave102_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave102_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave102_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave103_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave103_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave103_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave103_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave104_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave104_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave104_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave104_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave105_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave105_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave105_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave105_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave106_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave106_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave106_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave106_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave107_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave107_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave107_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave107_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave108_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave108_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave108_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave108_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave109_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave109_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave109_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave109_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave10_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave10_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave110_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave110_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave110_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave110_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave111_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave111_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave111_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave111_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave112_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave112_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave112_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave112_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave113_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave113_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave113_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave113_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave114_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave114_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave114_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave114_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave115_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave115_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave115_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave115_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave116_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave116_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave116_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave116_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave117_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave117_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave117_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave117_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave118_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave118_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave118_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave118_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave119_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave119_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave119_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave119_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave11_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave11_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave120_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave120_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave120_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave120_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave121_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave121_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave121_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave121_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave122_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave122_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave122_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave122_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave123_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave123_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave123_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave123_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave124_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave124_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave124_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave124_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave125_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave125_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave125_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave125_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave126_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave126_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave126_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave126_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave127_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave127_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave127_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave127_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave128_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave128_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave128_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave128_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave129_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave129_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave129_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave129_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave12_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave12_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave130_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave130_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave130_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave130_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave131_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave131_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave131_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave131_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave132_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave132_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave132_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave132_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave133_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave133_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave133_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave133_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave134_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave134_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave134_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave134_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave135_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave135_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave135_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave135_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave136_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave136_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave136_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave136_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave137_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave137_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave137_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave137_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave138_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave138_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave138_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave138_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave139_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave139_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave139_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave139_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave13_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave13_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave140_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave140_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave140_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave140_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave141_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave141_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave141_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave141_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave142_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave142_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave143_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave143_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave144_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave144_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave145_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave145_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave146_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave146_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave147_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave147_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave148_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave148_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave149_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave149_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave14_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave14_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave150_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave150_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave151_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave151_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave152_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave152_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave153_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave153_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave154_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave154_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave155_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave155_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave156_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave156_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave157_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave157_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave158_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave158_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave159_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave159_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave15_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave15_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave15_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave15_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave15_llm_critic_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave15_llm_critic_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave160_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave160_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave161_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave161_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave162_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave162_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave163_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave163_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave164_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave164_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave16_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave16_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave16_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave16_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave17_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave17_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave17_meeteval_cpwer_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave17_meeteval_cpwer_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave17_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave17_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave18_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave18_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave18_llm_critic_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave18_llm_critic_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave18_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave18_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave19_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave19_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave19_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave19_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave19_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave19_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave20_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave20_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave20_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave20_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave21_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave21_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave21_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave21_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave22_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave22_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave22_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave22_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave23_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave23_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave23_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave23_speaker_profile_heavyoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave24_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave24_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave24_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave24_speaker_profile_oppositeoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave25_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave25_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave25_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave25_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave26_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave26_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave26_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave26_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave27_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave27_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave27_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave27_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave28_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave28_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave28_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave28_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave29_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave29_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave29_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave29_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave30_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave30_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave30_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave30_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave31_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave31_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave31_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave31_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave32_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave32_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave32_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave32_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave33_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave33_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave33_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave33_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave34_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave34_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave34_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave34_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave35_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave35_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave35_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave35_speaker_profile_lightoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave36_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave36_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave36_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	results/figures/archive/writebacks/wave36_speaker_profile_midoverlap_diagnostic_coordination_writeback.md	historical writeback artifact
results/figures/wave37_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave37_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave37_external_validation_narrow_slice_coordination_writeback.md	results/figures/archive/writebacks/wave37_external_validation_narrow_slice_coordination_writeback.md	historical writeback artifact
results/figures/wave38_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave38_exploration_baseline_closure_writeback.md	historical writeback artifact
results/figures/wave38_meeteval_official_narrow_dry_run_coordination_writeback.md	results/figures/archive/writebacks/wave38_meeteval_official_narrow_dry_run_coordination_writeback.md	historical writeback artifact
results/figures/wave39_exploration_baseline_closure_writeback.md	results/figures/archive/writebacks/wave39_exploration_baseline_closure_writeback.md	historical writeback artifact
